,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state
160,2,Testing out the foot day 1,3777.2,2576,2576,15.7,Walk,Walk,,3285851589,2020-04-11T17:37:07Z,2020-04-11T13:37:07Z,(GMT-05:00) America/New_York,-14400.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,g5868329,"[40.687747, -74.330162]","[40.687836, -74.330373]",1.466,3.3,True,94.6,145.0,False,True,45.8,38.6,3512487407.0,3512487407,5A977EC5-1E9A-40D3-AAA3-9C871351C190,False,0,0,False,52122836,1,a3285851589,cviwFjntdMVs@AOUk@]c@GOa@Uk@w@ISk@o@ISMOm@k@W?CBg@dA[|@EDEPg@|@@HG?KLEFAPSPOTG@KAMIk@o@_@Wa@o@SKOBMLWjAIJGN]VKRk@|AOXSf@Q\ENQTU~@c@l@Qj@W`@[ZU^KX?PCFSPQV[t@a@x@Gd@MNANJTPRx@j@`@`@JNp@b@LLFPPHNXXRZ`@XRBHRRVJVT\f@d@d@R^TTJVd@h@NHDHJHNFf@d@JN^Xd@d@HBVXd@^DLLHBFVDBDFNXb@ZPh@r@^TJJLBD?HIJ_@^i@Pi@\q@Lc@Xg@TQLELDb@XJ@HAR[`@aA\i@BMCMIOIIu@c@WY[UIU]]IOc@UOOQYm@k@}@o@KSoAkAw@y@Y_@m@c@]e@i@a@IMu@q@OQEIa@a@Cc@CEOGKMQIKSQOQWu@k@[k@_@SKOk@i@KQIa@Pe@POFSNSRq@Tg@D[JQJg@Xc@r@_BJIP?TJ\VRXDH?Pb@V\XH@FEb@mATQHMTk@Ve@Pg@PQL[VYVBf@ZB?n@t@\h@b@h@XRV\`@r@LLHRHFBNKZUb@,2
161,2,If I can’t run might as well do some sit ups,0.0,1788,1788,0.0,Workout,Workout,,3264156142,2020-04-06T20:31:17Z,2020-04-06T16:31:17Z,(GMT-05:00) America/New_York,-14400.0,,,,0,0,1,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,116.1,162.0,False,True,,,3489526439.0,3489526439,9A7467C5-4A59-499D-9271-6774B715E14A.fit,False,0,0,False,52122836,1,a3264156142,,2
162,2,Running before coffee...,8072.0,2432,2486,53.4,Run,Run,0.0,3245977804,2020-04-02T13:01:24Z,2020-04-02T09:01:24Z,(GMT-05:00) America/New_York,-14400.0,,,,1,0,0,1,0,False,False,False,False,everyone,False,,"[40.688835, -74.330487]","[40.687117, -74.329537]",3.319,5.1,True,167.3,187.0,False,True,45.5,20.6,3470040187.0,3470040187,2779522D-4B7A-4336-A158-839F97DC1ED0,False,0,0,False,52122836,1,a3245977804,y}iwFtmtdMh@gAHIr@eAL]F]Uy@AOBSd@w@Xo@\i@\aA`A{Bf@?ZVR\^b@HNt@~@R^`AjAv@fAv@z@JTRVv@z@bA~@\l@l@v@p@n@n@t@Xh@XTp@x@r@n@^f@d@ZnATpA?l@Dl@A^Bf@A|ARZ?^Bz@EPC^KZQv@YRAbCAn@BhA?|AJdAIJEl@Cl@IZ?hALZL\TLDVRZNb@Ln@J\@RIHI`@u@Ri@b@cBXs@v@iCPc@f@cCJ_AHa@Fy@TkA\gAVeAN]Ry@TkADe@HkBBK?{@DmABcBCa@?y@M{ASeAQ_DPu@HcBNgAL_@x@oAd@c@l@c@^It@]HIz@_@d@Kj@SvAq@HI?IIAy@`@kA^K@c@IQ?Q@w@PkB~@OFY@UHSEOKi@g@OSS]GCQSIc@AWFy@EoABk@AcADoAEsCKgDCMKK[MT[Ae@Gc@@{AAa@AMKKQFe@BWFOJc@pAc@dCMtAO|@MpAShAMnE]xDO~@WtBSz@Kv@[fBSz@SlAMlAAf@_@rBG`@Ab@SrAKlAaArDq@bBK^Yp@gA~CITg@v@c@z@q@bBi@dAYp@Sv@Il@OdCAn@Mt@@~@Gb@CbBMb@WN_CV[FIFgAX_@D[AwAU}@C[I]@_@Cg@BmAIy@Au@IQ?a@Mw@m@yAcBwAmB{DwE[e@gBsB[Yk@iA{@cAe@g@]i@eC_DQB]h@IRGd@YbAcAnBi@|@IFMAEMw@_A[q@KFDLTXnAnAXh@FVEVSb@uBzDw@jBMd@ALDT\r@?L_@x@MLKBMN?LHHJINQRg@T_@NId@h@XHPCVa@Pc@|@sApA{BT]Ta@PML@\l@HHHD?EO[[OUDW^,2
163,2,Yogaaaaaaa,0.0,1582,1582,0.0,Yoga,Yoga,,3244428203,2020-04-01T19:50:02Z,2020-04-01T15:50:02Z,(GMT-05:00) America/New_York,-14400.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,71.6,97.0,False,True,,,3468385568.0,3468385568,E7F7EAA6-C847-481D-9BA4-A88A33BF4F7C.fit,False,0,0,False,52122836,1,a3244428203,,2
164,2,8x400 @95,9652.1,3403,3480,24.1,Run,Run,0.0,3239663876,2020-03-31T17:51:07Z,2020-03-31T13:51:07Z,(GMT-05:00) America/New_York,-14400.0,,,,8,0,0,1,0,False,False,False,False,everyone,False,,"[40.688601, -74.330867]","[40.687359, -74.32978]",2.836,6.3,True,158.1,185.0,False,True,44.7,23.7,3463350052.0,3463350052,D90F6224-F385-4609-BB30-C31148299F14.fit,False,3,0,False,52122836,1,a3239663876,k}iwFrmtdMNg@Vc@hA}BBWIs@@ODQZk@Re@Xg@^w@V}@\w@BKASOm@MSyA_Bo@m@gA}@cBc@sBGUG_AYa@Qg@[o@i@}@gAkAmAc@[c@c@kBuBk@c@u@u@}BkBqC{CaA{@cAw@eBsB[Wm@m@q@aAaAcAqAeBi@i@_@i@a@[aAmAOK}@mASOo@cAcAcAiAyAs@w@k@w@e@e@a@o@k@w@_@a@QMYKUQs@y@Wg@SYKKk@YW_@US_@i@e@c@SAMFKf@GFBq@Ce@I[KMYK[?QF_@ZUZo@rA[|@Kl@?LDTLXXh@VJLAZINILSbB}DLk@A_@K[e@]k@GW@[ZSl@aApBOb@E^Fd@DPVb@JHRDV@ZMTYTa@dAgCJc@Di@C]GQOQa@M_@AWFULMP{@pBWr@If@Fx@P`@RP`@DVERMRYP_@x@cBPi@Fe@Ag@I]KMSK[E[@OBQJQT_AjB]z@IZ?\Nl@Vd@h@RTCPIRWl@{Aj@eATo@B[Aa@I[KQ[K]@c@HWNUZYh@o@zAOf@Ab@F`@Td@RTNFV@XKRST_@x@mB^qA@e@AOIYMS_@KM?[D[NOLQViAdCOd@?RD^Rh@V\TJP@TIRMNUtAeDLm@BSA[Ia@EIOMk@M]BUNMNEVWr@w@`BK^Ad@F^JTRVXPVBNGTSJQrA_DPs@@e@E]EMSWg@IQ?WHOJQV{@jBYz@I\Dp@Rl@VL^FF?^UNObA{B\aAFa@Ag@CKOYMKYIQAYFOHSRoArCM^I^?^DTLZV\HDJBPAXKTQXg@Vy@NUh@qABc@A_@EUOWSO]C]HWN[h@}@nBQd@ER?^Nn@NVXPN@VENITSTc@bA}BVw@FM\KF@JFRNR\TTL\l@d@XJTRJTHHTZXTj@v@TVDDh@Hb@^hB|BT^vA~AZV\l@`@b@`@n@^\b@l@x@v@h@l@vAnB|@x@x@jAhBrBx@x@pBdCp@^X`@ZPfB|AzA`BnBlBl@^`AhAJ@XRTXNVrArARZlAfAz@~@xAlAtAj@hALlA?r@HZJFHNb@Zb@XXd@\bAlA^l@pBhCh@|@BLEVy@tB]r@W\a@t@k@|@AFFRHLXXJZETYt@,2
165,2,Hills Hurt,6458.1,1893,1893,52.2,Run,Run,0.0,3235091714,2020-03-30T15:27:07Z,2020-03-30T11:27:07Z,(GMT-05:00) America/New_York,-14400.0,,,,6,0,0,1,0,False,False,False,False,everyone,False,,"[40.688553, -74.330708]","[40.687077, -74.329059]",3.412,4.6,True,180.7,189.0,False,True,45.7,24.2,3458519020.0,3458519020,C72700DF-A094-468D-844E-5665D5787852,False,0,0,False,52122836,1,a3235091714,o}iwFtmtdMLc@d@q@`@w@^k@DM@QMaAJq@vAuCn@kA^cAFKF?LXl@^NPxCjEx@~@RZt@x@n@|@r@t@LHr@r@n@~@`AbAjAzAZX~@bAv@fAZR\Nb@HzACr@@`@?pADRAf@H^B`AN^D^A\El@Qb@]l@ULADN?`@Gv@D`BHtAh@hFDt@Az@FlAd@vBb@lAVpANhBDlARdABT@jAIlAHt@H`@ZdAJTrAnBJPZzAPb@h@`Aj@h@\N\J~@HXLNJ`AxAt@zA\dAx@rAFP@PMlAe@jBCT@b@Db@Zp@d@z@bAz@^d@JRN`@Db@WlDIlCGh@ETi@dBG`@AXBXL\R^b@\FNAPEBs@yAQc@KmABe@l@}BDiA?mAFy@HmA@qACUKc@a@m@a@a@eAsAIMSo@Ik@@w@Fg@h@iA@MCW[cA{@{AiB{DSU_Ay@w@OQOy@iAWc@Uu@M}@Qe@WiAo@gBSuAQm@OoACaBISUa@[eAUa@EOA}@Ky@k@_BS{@QoAMmEWgCGyAKmAEqAESEGMBKB[T}@^_@F_@B]E_@MuAKSEiDKaAGw@A]A[GQIe@[m@m@wAmBq@q@_AwA{AiB}@oAkAwA[SUSOIKAIGGMKk@Qe@{@oAi@g@S?GFW`@mApC]h@g@n@]p@@Ll@j@JN,2
166,2,More calf testing,6517.0,1906,1906,11.3,Run,Run,0.0,3232555902,2020-03-29T17:47:16Z,2020-03-29T13:47:16Z,(GMT-05:00) America/New_York,-14400.0,,,,6,0,0,1,0,False,False,False,False,everyone,False,,"[40.671612, -74.319528]","[40.67166, -74.319772]",3.419,7.0,True,177.3,187.0,False,True,22.1,18.4,3455802452.0,3455802452,4B61AF67-D9D9-40D3-9466-9D6A8B0CC0C5,False,0,0,False,52122836,1,a3232555902,qtfwF`prdMjAGb@Ml@GNBX?\KfAi@`@KTMJMRk@^Ul@q@RGJ?ZMb@M\Or@m@JMLWJMd@KZAn@Y\[j@w@^[TYLm@CW@YHW@YE_AFWDMh@]n@o@JUBg@SeBEKa@k@q@a@IMq@mBWeADu@FK\WPCx@_@l@c@PY|@sB^a@z@e@DKDeADMR[FOAIOeAKYE@s@XWDo@Pa@FeDJm@Ey@Y_@Ey@AmAI{@BiBXyAp@_Al@i@XMLWXq@^k@n@a@^WHc@H_@?KEYOgAs@SYy@k@[MYEY@eATWLe@b@IP?RFZd@`BNv@Ff@FTLjAd@|CTdEDnAFt@DRVd@B~BR|BLl@BTCj@Ut@G`@Bf@IzA?d@FjCHf@JZVTb@VJFPArCaA~Am@fAIvBu@VMJOL]JKXOp@w@j@Sj@K|AkAn@q@\M\Ed@UhBmBVw@LaA@g@MaAFe@bAy@^_@HQ@i@Ee@UcAMUQOMGa@QU]S{@]}@K}@?i@DQJKPK~@W|@w@V]`@cATa@f@m@r@e@LwAXq@A[YkAWB}@h@m@PoBP{AC_@E_A[aCG[Ea@?aCRgAd@_B`A_Az@i@^_@b@YNc@^e@Tc@DOCqBcAm@k@a@WQGa@IQ@c@Jg@Rk@\SZEb@h@~Aj@hCJfA\hCR`CL~DD`@Nb@DXBP?jARtADv@PlABh@_@`BIlDF`BJv@FTPXZRZJPCRILARKRG,2
167,2,Calf Test,4037.7,1359,1364,22.4,Run,Run,0.0,3229218960,2020-03-28T20:59:09Z,2020-03-28T16:59:09Z,(GMT-05:00) America/New_York,-14400.0,,,,0,1,0,1,0,False,False,False,False,everyone,False,,"[40.688335, -74.330992]","[40.687925, -74.330644]",2.971,5.4,True,169.6,174.0,False,True,46.0,37.2,3452227202.0,3452227202,CFC953F0-EF75-4DF1-B1D3-906D9D5FD2AC,False,0,0,False,52122836,1,a3229218960,y}iwFtmtdMB[DKJEJOVq@^m@TcAAKEMWOGISY]o@SQOAK@]j@m@zAEVc@l@Sj@[d@O^KFO@IEUQU]kAqASSMAM\EPW^e@fAQRY|@s@zASh@KZAPBJLNv@t@ZX`AjA~@x@d@\NFh@t@~@bARN`@d@TRXPf@f@nA~A`DzCDTBd@M^mB`Dk@pAKFo@[m@c@KKQWCSDMp@{AFSDUAKKQ]]IOWQMGK@ILWPWBOEq@u@UOK?KHy@rBo@nAILMBKAUOaAiAwBqB[]_@U[_@MG_AkAaA}@CQBOFORWVo@\s@r@mAp@sAPe@t@qAPc@?KCIFSb@i@d@gAX_@t@_BVq@P]Rm@TQNIH?XTPXz@z@l@t@@Rq@pAWl@CL@BTc@Rk@R]Rg@vAmCVm@r@uAT_@J[LKHCb@V\`@`@l@R`@BNCREJs@fAm@dA[t@,2
168,2,Big Miles Day,9674.6,3002,3002,41.1,Run,Run,0.0,3220484244,2020-03-26T15:19:21Z,2020-03-26T11:19:21Z,(GMT-05:00) America/New_York,-14400.0,,,,2,0,2,1,0,False,False,False,False,everyone,False,,"[40.688431, -74.331062]","[40.687025, -74.329076]",3.223,4.8,True,186.2,194.0,False,True,44.7,23.7,3442937955.0,3442937955,E96BBC82-25CE-475C-8BA3-A675701AAEAD,False,1,0,False,52122836,1,a3220484244,q}iwFnmtdMtBaE@_@Mw@?ODUhAuBXs@\eA\o@HS@KO]MOWQmBeCw@s@_@W[GYMk@Mm@Am@Bi@Iy@_@[Kg@[a@]e@g@_@k@SWo@c@SYw@m@c@e@e@c@]c@wAoA{@q@e@g@q@i@a@e@iCmCiAeAe@]U[u@m@Y]qAkAe@m@a@]i@y@m@o@iAcBeAgAyAkBk@q@c@c@eBwBm@k@iEsF}@y@eAmAw@eAo@o@k@w@US[e@UUk@aAm@k@[c@iAiA}@gA_@i@_@a@a@k@}@}@aBsBu@y@SQi@o@c@a@o@_@yA[k@G_C@s@IaADsAGiAMoABuAGQDIJCLCv@FtA@dBCj@BvBAvBClA@R?hAAfBGdA?jC@d@BJT\h@h@lA|@dDxD^^`CjCn@f@^`@XRLFvGtFRXn@d@lArAfB~AlBbCx@t@f@ZzAlBz@x@jArAnC~Bf@l@nAnAVPpDbEZTr@t@t@n@j@p@jBjBRZ\\lA~@tA~Az@t@dBdBVRjCrCv@n@j@x@\VFH`At@~@~@b@\b@b@|@fAhAvAhAz@^b@dA`A`BjBhBbBHPEVMd@]d@m@jAmArCy@tAk@nAGHQ@IEa@i@WSi@o@eEiESa@@MPe@FI^u@`A}A^aAhB_EHe@FMRUR]Rg@h@_At@}ANc@d@{@\aAtAwCv@mBbAgBRWr@{Al@iALQ\S`@k@Vk@JKHCNJ`BnB?Rw@nAS`@[^YPENJLJAhByDPKNBb@j@\r@nB|Bj@v@DJAZCPQ`@aArAm@`AUXw@vAMB_@a@k@gAg@w@g@m@g@e@IKKEABr@hA^d@VRX\BLAVw@`Be@v@UTIVSVINENi@bAQj@AXDN`@n@B\i@`AIFMDGJENJDPM^w@\a@L@PJ\XZ@HELMjAkBz@cBn@_Af@aAHQ?IIK,2
169,2,There’s never a need for cold rain,4866.0,1727,1727,24.1,Run,Run,0.0,3217388201,2020-03-25T17:13:02Z,2020-03-25T13:13:02Z,(GMT-05:00) America/New_York,-14400.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[40.688408, -74.330887]","[40.687967, -74.330596]",2.818,4.6,True,170.5,177.0,False,True,44.7,30.0,3439644116.0,3439644116,43B62030-82D3-4831-9412-D9255E3B6352,False,0,0,False,52122836,1,a3217388201,q}iwFrmtdM`BmDHUHIN?h@n@LFD@NAJWhAwBV[rAyBHS?QEUc@m@YWGKg@i@m@_AiAqAYc@s@o@[]UQk@Kc@Oe@MWCe@@g@CwAg@aAe@sAuAUQ}BuByAaB{@y@c@[kAoA_BsAGMw@s@Ya@sBgB_@a@UMOSsCsCMEG@MHM^KJQXKb@MV{@|@o@|@Sp@EPXb@BXCJ]x@Oh@OfCa@nAYl@I\@JFLRTPJXXx@bA\r@`@f@BTCb@w@`B_@fACJDJHBn@l@h@^vAbBj@`@l@v@p@j@\\j@t@^Xl@x@n@h@l@p@JFtCnCHBFIfAeCD]My@DKLCRNDXEj@c@nAs@~AATP^^Zl@\^b@TNHBJCNU^_AX_@v@oBv@{ABMNUXQP@FBNBHFd@j@Xd@r@t@@RYr@i@fACJD@Nk@Tg@JM~@aCDINMPYLg@Z{@\m@Pg@RUJCPD\Pb@`@r@hA@PEPS^Yn@IJ_@`A[h@,2
170,2,Speedy death ,6469.5,1855,1855,28.6,Run,Run,0.0,3214120833,2020-03-24T18:15:08Z,2020-03-24T14:15:08Z,(GMT-05:00) America/New_York,-14400.0,,,,6,2,0,1,0,False,False,False,False,everyone,False,g5868329,"[40.6882, -74.330943]","[40.687562, -74.330112]",3.488,5.2,True,191.8,198.0,False,True,46.1,37.2,3436170247.0,3436170247,781B31ED-7D59-4C83-82E4-BD3C31D1BC8B,False,5,0,False,52122836,1,a3214120833,a~iwFtmtdMFUP[Tm@p@mARWBc@CQIKWWo@{@WSIBOLy@bBOb@k@dAy@hBMHc@U_CkCQD]r@Ur@k@nAa@l@Wn@KPGTc@~@AJHTVVLPb@ZX\jAv@d@h@f@d@R\|@x@l@`@lA~A^Vn@x@hBfBf@l@v@n@Z\j@f@RVt@v@l@Vl@v@Nl@HJTTXRJPATSn@o@jAOh@Tj@An@c@t@GXQ^W\]r@k@tAa@j@y@`BiBbD]t@e@x@H\J~@]fA[x@CJ@PZTZPVT`@n@P`@RTTd@~@|@|@rAbA`At@hAf@b@^h@VTZ`@HFX\VTT\`@\P\`@^LHP@JHf@b@n@p@^r@j@z@f@d@v@f@fAvA\l@HT@Rc@lAQt@c@t@OJOEy@wAWWOEKGc@o@q@u@YWeB}B]]Yi@?u@FSf@eAJa@BSc@]{@{@Q]e@i@U]QI[i@_@[UYg@c@Wa@WUc@g@]o@g@a@c@m@i@g@]o@EMq@_AWU[_@Sg@CYVu@Ly@Bk@Gk@CQGO]YGMs@y@IY@QJWl@cAn@qAx@gB`@q@d@sACKMKIMwAsAKM[OaAeA_AmAaB{AMQq@i@MM{@uAWS{BsBU]OKU_@c@a@QKm@q@YSg@g@k@u@m@k@?Y\k@t@iBTc@Ne@z@eBFG\u@LQPi@Tc@V[b@{@Xw@Xi@b@mAf@{@j@oALETJp@f@jAdALJLBR[Pk@Ra@Ng@fA}BJOZSJCPDfAx@TZ\l@Z\VNNNhArANb@I\[X,2
171,2,Recovery ,4845.7,1933,1939,27.8,Run,Run,0.0,3208290963,2020-03-22T19:07:17Z,2020-03-22T15:07:17Z,(GMT-05:00) America/New_York,-14400.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[40.688177, -74.330872]","[40.687604, -74.330206]",2.507,4.2,True,154.0,154.0,False,True,44.7,36.4,3429944432.0,3429944432,E68D8D66-3B20-4FAA-A694-D8CFF0AC1AB8,False,0,0,False,52122836,1,a3208290963,k}iwFlmtdMjAqCPYDOLQAOIWCa@Jk@P_@dA{AX{@Lw@NUTg@@IEWY]EQKOK[MUmA}@YQo@k@IGMAK@IJy@rAiArCY`@MVK\Yd@G\UVOZQd@I\[v@e@r@c@`AKZYj@Ql@e@z@k@~@ELOVMZORYv@OTIVH\v@h@TXXJHJjAzA\Rb@b@~@dAr@h@z@dAdAhARNNTl@b@\h@b@XNRXVZ\RP~@n@LXAJKDmA}@YYGMg@m@OK]_@YSgBgBc@_@WYGMKKkBkB_@Ya@g@m@e@MSi@i@_@Yg@o@_@W[[SOiBsBOUu@o@M[CU@KtAyBF[@SMw@DKNGJ?FL@\O`A_@`AIJk@pAAHFLRT^Rj@b@v@x@D@J?FEHMTy@LYLK^OJ_@d@}@NSZ_A^w@XYVLNTb@`@f@l@XVJJDNOj@Yr@a@r@APRo@Ta@HIXeAPa@n@aA\}@Xg@Ng@Te@LSJYRONDp@n@NTHBTCLUHW^o@Rg@NUZ{@JQRs@P]NSHCBRM`@o@pAg@`B{@tACNWj@?LH^?Ps@rAOb@o@jA,2
172,2,Afternoon Run,8089.6,2474,2474,38.5,Run,Run,0.0,3204507098,2020-03-21T18:12:12Z,2020-03-21T14:12:12Z,(GMT-05:00) America/New_York,-14400.0,,,,8,0,0,1,0,False,False,False,False,everyone,False,,"[40.688083, -74.330915]","[40.687967, -74.330658]",3.27,4.7,True,166.1,194.0,False,True,44.7,27.3,3425901720.0,3425901720,228DF337-AAD2-4A67-9E3C-396C5644F9CD,False,2,0,False,52122836,1,a3204507098,g~iwF~mtdMRm@z@{ADOn@qA@QCQUUEKt@y@Z}@x@_BL[Li@\u@DOAMg@u@q@k@{@eAuAiAo@Ke@Ua@KuBGcA_@]Oq@g@SYOKsAuA_@[g@e@QWkAeAk@q@mB}Ak@m@iAcA[a@y@_Ai@c@wFoFICOA{@FI@[LIDYXc@x@o@x@OFUNQF[B]AOE[Om@s@O]UWu@k@{A}Au@_Ao@m@q@k@_BcBII]Oq@I[BgAV}@r@i@LOF[@_C[iBI[ImAQiAEiDUk@BMGWYa@WqAkAg@]m@m@}@k@q@o@KOWSUY}@w@qA{A][k@q@G?AHhAz@t@~@v@l@j@p@n@f@d@f@hAbAXNpB`BpA`ApDrDdBrBr@p@v@~@jB|Av@`A|B`CzArAjBrBlBdBV\b@`@x@~@nCjCl@n@XTh@n@^h@tAjAb@j@v@t@`Av@p@p@t@v@j@v@jBdBnAxAVT\b@p@j@Zb@XPt@r@b@ZnAjATNHEfAcD@SEg@DKFMDHAbBCN_@`Ac@~@GZ@LN^LLLL~AhAJDP@HEHSRs@Tg@j@cAhAkCR[Tq@f@aAXy@l@cAd@kAz@{ANa@Zk@^aAr@sA^{@p@m@NILCNH`AhAd@d@DJERi@~@[p@g@r@?FZe@v@}A`@m@HILBj@dA|@rA|BxBBLuBzDi@t@y@xAMJIBIIUa@MMIAOHWTOb@c@l@Yj@KLi@vAe@z@O^CT@b@f@v@C\Uf@U^GFODEP?HR@VaA^m@BOCa@EOUg@?YBMR]j@qAP[J_@nB}DLAJJ|@hAb@l@j@n@^j@XZD?AKQ[OOSEK@QFW^,2
173,2,Morning Run,6472.5,2005,2048,32.7,Run,Run,0.0,3200470294,2020-03-20T14:51:42Z,2020-03-20T10:51:42Z,(GMT-05:00) America/New_York,-14400.0,,,,6,0,0,1,0,False,False,False,False,everyone,False,,"[40.687979, -74.330977]","[40.687484, -74.329958]",3.228,4.7,True,187.3,198.0,False,True,45.3,36.4,3421588595.0,3421588595,0A1929C7-1F0F-4DA5-82C3-E1BBAFBE9768,False,2,0,False,52122836,1,a3200470294,u}iwFrmtdMJOx@sBl@cABQCIaAwAWSSUKGIBONIPa@t@I^O^SXmAlCQFMA[Q_@_@Uc@OOk@o@OE[n@W`@K`@Yd@Sp@SVaAfBUl@I`@FJ`@f@r@h@JJp@h@TX\h@f@`@\N`AbAp@bAp@n@f@n@d@`@HNn@l@ZPf@r@d@Zd@h@VPp@v@l@`@b@b@PTb@Xp@n@DJBd@n@t@XNFPWfAM\SXYn@?J\VBN?TEPs@rAUX]r@g@t@a@~@q@bAs@bBw@pAy@nBUZMFK@]GWWo@u@AO@WBQJU`@s@Tq@Zk@`@y@^k@z@mB@MCMEIsAgAiBkBKEORWn@IXc@v@i@rAs@lAe@fAMRMDKA{@k@gAiAYa@a@c@q@i@c@i@g@a@k@m@S[MIQW}@y@UYs@k@i@m@k@c@i@w@_BwAIKGUDOZm@`@u@^e@La@t@yAh@}@J_@PWVs@Xk@L]h@u@Na@tAsCdAiC?Oi@g@EQCWGMSWg@_@WWU]AQDOJWXa@l@uA@MIUGW@KTGNDJNIz@Oj@_AnBMl@RRx@h@l@p@JFNTL@JIVk@f@{@FG^gAfAcCPYrByE`BiD^g@Zo@^aAN]JML]b@u@b@KP[N_@NGT?\V^b@h@`@HTANa@x@wAnBGN?NJGR[Tk@T[Rc@FOZi@LBNL`@d@f@|@x@bAXb@LJh@r@BVS\IHKNGRKLUb@_@h@O\qArBOJQC]m@OGI?MFMRY~@[p@]d@GP,2
174,2,Afternoon Run,6523.5,2111,2116,37.0,Run,Run,0.0,3198361084,2020-03-19T18:50:48Z,2020-03-19T14:50:48Z,(GMT-05:00) America/New_York,-14400.0,,,,5,0,0,1,0,False,False,False,False,everyone,False,,"[40.688446, -74.33108]","[40.687803, -74.330344]",3.09,5.0,True,181.7,197.0,False,True,44.7,36.4,3419318910.0,3419318910,0B22DA63-87AA-43DD-B613-DE9EDCA3BD42,False,4,0,False,52122836,1,a3198361084,m}iwFrmtdMx@yAn@aBLSLAFD\f@~@~ARPFN?NERGL[\}A|B[\{@tAQRYBOCMKQWm@qAES@ORYJ]h@u@v@}Ap@mAZu@F]CQKUWOMKm@u@S[ICICK@MJm@jAcAdCU^Wn@KLIDc@g@WSiAsAKII@UV_AvBm@dAUj@]j@Ob@Wb@EPDb@HPRT\X\N\Z\v@Z`@N\C`@Sb@Yb@M\u@fAe@|@yAlDU^[ZWb@_@~@Uf@{@pB]l@]~@Yd@GFOAMIaAeAWOu@{@s@q@CIAORi@~@gBJ_@bB_DNe@NMPWx@sBhAyBbCmFD_@MQq@q@Wk@Wa@q@u@CQL]p@kAVu@DUMm@BQBCNFHf@?TEb@G\uApCDL`@`@bAr@v@r@FBLCJORo@j@eABQRi@^s@d@kAlBcEXy@f@}@d@q@`F}JVUNGREz@p@x@v@?ZGZSb@eAnB[b@CFDJHMVu@t@uALa@^i@H?d@j@z@pALJb@d@jAlBJT?PGVUj@k@`AUZc@z@y@pAMLKDGAWWU_@_@a@Sa@EOPc@r@aAhAsBTy@b@cADQ?MKO[WmBaCSMiA_AWMK?STm@|A{@dBM`@_B~CYr@_AjBw@bAUp@ALBTVb@~@`Az@f@PFFAJMn@iBhAaCTo@HMXWFCR?RTV`@`@\V`@Jd@CPKTg@bAm@xASZ,2
175,2,Afternoon Run,4856.9,1724,1778,31.0,Run,Run,0.0,3189089064,2020-03-16T17:39:58Z,2020-03-16T13:39:58Z,(GMT-05:00) America/New_York,-14400.0,,,,0,2,0,1,0,False,False,False,False,everyone,False,,"[40.688102, -74.330759]","[40.687784, -74.330311]",2.817,5.4,True,174.8,184.0,False,True,44.7,36.4,3409324873.0,3409324873,E40E00A1-F163-44B2-A367-39ACBC88FDFB,False,0,0,False,52122836,1,a3189089064,{}iwFtmtdMrByDBS?a@KU]_@i@w@_@WK@MLOb@GJqAxC}@zAmAtCMj@G@GU@MNMP{@Tg@DMAQeAiAy@s@GICQH@j@h@b@f@n@n@NFJJD@f@iAH[Vk@h@_Ab@cAPWLg@HODEHFN^^h@RNTVH?x@eBT_@bByDNGQl@SZ_@~@K^Wj@[f@u@tACH?P\X~@fAT@LIN]Xa@f@iAh@u@Xm@`@k@BIBYG_@OKUWq@}@c@a@aBwBUQ_@e@]Ug@i@]WK@QRw@~AU^m@zAu@zAk@rAs@jASj@{@~Aa@dA?LJVb@f@z@p@h@j@@HIPk@rA[f@BLB?Ji@h@yAhAqB`@gA~AgCZ{@DAf@t@b@b@JFFAFKf@iA|@gBdAeCRW@FG^m@lA_@hAW`@EPOXMZW`@M\EVD\ARYr@o@hA{@tB{@hBM`@B^NZzAxARBRKf@aAJ[Jo@XO\[v@yAl@u@DKDQGS_@[Yg@c@g@]e@IGOAYN_@n@u@lBQ\,2
